solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist
1636148068921376768,Gaia DR3 2814893803133677952,2814893803133677952,1327502915,2016.0,346.6835500552856,0.3282648,12.763046124532202,0.306797,0.2251551350817004,0.3869634,0.58185124,2.2086444,2.1355702454530903,0.47279882,0.5634270847915757,0.36659902,0.18607947,0.21016988,-0.1691149,-0.106363386,0.024383092,-0.11205325,0.16085634,-0.2599086,-0.1630664,0.16443986,185,0,185,0,1.6211522,222.97652,1.1203536,1.5293382,31,False,1.55241,,,,,,,,21,14,0.6749775,26,7,0,0.07943402,72.60557,0,0,1.0847443,0.108937874,0.20188569,0.15488397,0.7315809,-103.74827,-20.319561,-53.44807,23.19257,False,227,311.3826774946044,1.2134326,256.6131,19.45413,25,160.04448908147867,7.928349,20.186357,19.82794,24,187.5520642881328,6.8129616,27.528713,19.06509,1.1163002,0,0,0,0,0,0.7628498,0.3738098,0.38904,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09528002173302,-42.706571134824465,352.8993011787516,16.980456876212596,False,False,0,False,False,False,False,False,False,False,False,0.0003739158,7.503582e-08,0.9995943,,,,,,,,,,,,,,,,,,,,,,,0.009623493228468885
1636148068921376768,Gaia DR3 2814893910504377088,2814893910504377088,1655219446,2016.0,346.6871438054177,1.0003116,12.781656805008822,1.1061502,1.8906325804201554,1.1238413,1.682295,2.0021706,1.9994436504314625,1.4162661,0.10446034650490647,1.6134608,0.25124058,0.2869434,-0.4372001,-0.173981,0.2555506,-0.11593798,-0.42239043,-0.02778748,-0.24833848,0.16723856,107,0,107,0,1.6272036,139.65338,2.6654751,1.5929898,31,False,1.6328942,,,,,,,,12,10,2.3981495,12,4,0,0.60785925,66.9995,0,0,1.1126755,0.15244523,0.17711483,0.17677104,0.9165716,-127.745384,-56.75467,40.642513,22.401714,False,104,109.81304851082524,1.2244661,89.682396,20.585732,10,88.68295889443785,10.33994,8.576738,20.468943,10,79.51797396823338,10.848385,7.3299365,19.996733,1.5317026,0,1,0,0,0,0.47220993,-0.116788864,0.5889988,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.11283873613097,-42.692710323622805,352.9105286058376,16.996056460274716,True,False,0,False,False,False,False,False,False,False,False,0.70842505,1.3764158e-06,0.2915734,,,,,,,,,,,,,,,,,,,,,,,0.009760433178104452
1636148068921376768,Gaia DR3 2814893906211570688,2814893906211570688,1073225684,2016.0,346.6809241298641,0.4206989,12.779531293662576,0.3934797,0.19329165162017425,0.47976696,0.40288654,1.7477484,1.6257510146591863,0.5475702,0.6415278252845616,0.48103502,0.23025085,0.31353518,-0.32440755,-0.13449408,0.08827772,-0.08213876,0.13323778,-0.17877813,-0.17704687,0.2865993,174,0,174,0,-0.25318566,174.3301,0.0,1.5459372e-15,31,False,1.61014,,,,,,,,20,13,0.83445334,25,8,0,0.05964234,68.49296,0,0,0.9842975,0.13584988,0.16458358,0.13996094,0.7559206,-78.93225,-29.55769,54.92517,22.66579,False,209,210.75419162941384,0.9680752,217.70436,19.877926,17,171.00685900161787,12.75187,13.410336,19.756008,19,129.41553029414564,10.842608,11.93583,19.46793,1.4254634,0,0,0,0,0,0.2880783,-0.121917725,0.40999603,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10431755378731,-42.69126740684219,352.90382917257585,16.99656795603388,False,False,0,False,False,False,False,False,False,False,False,0.020441132,4.857249e-12,0.9795576,,,,,,,,,,,,,,,,,,,,,,,0.009916065827991656
1636148068921376768,Gaia DR3 2814893906209321472,2814893906209321472,1153989528,2016.0,346.68325581661423,0.14957353,12.781486601181843,0.13382374,0.7354613683852492,0.17086248,4.304405,9.920446,-3.9725471631228224,0.19430421,-9.090330943398177,0.15975863,0.15346679,0.2890786,-0.31517425,-0.10878539,0.024537917,-0.06388103,0.09358925,-0.21862347,-0.21429196,0.17677848,168,0,167,1,-0.87554306,152.46933,0.0,0.0,31,False,1.4381753,,,,,,,,19,13,0.28390136,25,8,0,0.05439088,72.59523,0,0,0.94973195,0.1570184,0.14641756,0.16877724,0.7711111,-75.17409,-19.378332,57.179134,21.949802,False,218,883.9873400407248,1.520182,581.501,18.32125,25,383.4763906964943,12.097624,31.698488,18.879196,23,726.126509020319,14.729609,49.29707,17.595366,1.2552248,0,3,0,2,0,1.2838306,0.55794525,0.7258854,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10835387748347,-42.690829064439036,352.90683104724627,16.997435544664537,False,False,0,False,False,False,False,False,True,False,False,1.0258484e-13,6.664298e-13,0.99999595,4466.239,4453.5293,4480.8633,4.8245,4.7975,4.8554,-1.312,-1.4999,-1.1532,1298.8315,1237.5355,1352.2212,0.0049,0.0013,0.0146,0.0037,0.001,0.0112,0.002,0.0005,0.0061,PHOENIX,0.010410036742947394
1636148068921376768,Gaia DR3 2814893803132970624,2814893803132970624,966074026,2016.0,346.6922007640509,0.37337276,12.76243673118041,0.33567128,0.899738187060968,0.42703354,2.1069498,20.072508,-13.641474190262732,0.47687027,-14.724664860932704,0.40481138,0.13436037,0.12099314,-0.23509501,-0.06632056,-0.0050997757,-0.0520436,0.14288165,-0.15031514,-0.2039281,0.16038032,175,0,174,1,1.9804794,234.15381,1.4618719,2.3265765,95,False,,1.1818117,0.101935275,-0.057299476,0.04428779,0.03528839,-0.05689258,-0.05208512,20,13,0.6881599,26,8,0,0.031556137,136.41385,0,0,1.1079131,0.090542585,0.1941818,0.112817585,0.76365006,-131.50793,-10.92544,-56.82422,22.261843,False,224,301.4855271913973,1.2024642,250.72307,19.4892,23,53.14794939132987,6.3894258,8.31811,21.024826,23,384.7427235589735,7.48556,51.397987,18.28497,1.4524435,0,2,0,2,0,2.7398567,1.5356255,1.2042313,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10454325247935,-42.711593380844405,352.90710997055425,16.976484934126233,False,False,0,False,False,False,False,False,False,False,False,1.4807314e-13,1.4667689e-10,0.9999892,,,,,,,,,,,,,,,,,,,,,,,0.010550985555272428
1636148068921376768,Gaia DR3 2814893910504601600,2814893910504601600,1628161517,2016.0,346.6797870111786,0.09503651,12.779806412018532,0.08151815,-0.1258406346377049,0.106902696,-1.1771512,1.6156329,1.6141679273926441,0.12412942,0.06878585733007969,0.09347198,0.114140935,0.18166336,-0.13845673,-0.16487001,0.00059270347,-0.1604544,0.06964163,-0.1970619,-0.18632194,0.10585333,185,0,185,0,0.64181465,199.63208,0.2090506,0.6977783,31,False,1.5724059,,,,,,,,21,13,0.17525104,26,8,0,0.18055043,167.41573,0,0,1.0321445,0.114991434,0.16942404,0.14091165,0.7587414,-101.16405,-22.841671,58.752415,22.2234,False,225,1730.0536364112522,24.380367,70.96094,17.592218,23,1017.8538131439792,59.05407,17.235964,17.819328,22,1146.2165973285864,56.607033,20.248661,17.09973,1.2508689,0,3,0,1,0,0.71959877,0.22710991,0.49248886,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,87.10324207903356,-42.690442438921856,352.90288524726014,16.99726838552758,True,False,0,False,False,False,True,False,True,True,False,0.023476336,1.1926711e-10,0.976485,5943.0347,5921.843,5954.985,4.6488,4.6122,4.6786,-1.6708,-2.1711,-1.3819,2648.7625,2573.6453,2733.8083,0.0044,0.0011,0.0121,0.0038,0.0009,0.0104,0.0021,0.0005,0.0057,MARCS,0.010857087074788448
1636148068921376768,Gaia DR3 2814893841785196160,2814893841785196160,1034345677,2016.0,346.69859757887394,0.8231017,12.77096079771811,0.71318495,0.20895282609491486,0.934155,0.2236811,2.4183998,2.418033365133307,0.9644522,0.04210432712357854,0.8587014,0.25740048,0.48673737,-0.4086366,-0.18060912,0.17056698,-0.10954553,0.08641688,-0.1930609,-0.15973437,0.31329018,128,0,128,0,-1.6807145,106.88765,0.0,0.0,31,False,1.4966011,,,,,,,,15,12,1.5192412,15,5,0,0.1455797,64.431366,0,0,0.89216864,0.25943166,0.100302204,0.24894638,0.83566636,-54.94607,-41.609344,44.518997,22.34777,False,126,113.41781041214804,1.251324,90.63824,20.550663,11,56.02596607258751,6.08281,9.210541,20.96757,13,75.67007256379799,9.136566,8.282113,20.050585,1.1611583,0,0,0,0,0,0.91698456,0.41690636,0.5000782,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.11791677703924,-42.70771867115209,352.9166820967075,16.981754540486744,False,False,0,False,False,False,False,False,False,False,False,0.09048966,3.2351293e-09,0.9095103,,,,,,,,,,,,,,,,,,,,,,,0.010944665810741548
1636148068921376768,Gaia DR3 2814893876144942848,2814893876144942848,1479243470,2016.0,346.6760963141796,2.3006504,12.772599519631298,2.2020345,,,,,,,,,-0.7136118,,,,,,,,,,80,0,80,0,1.6972373,96.97299,2.2386692,0.6027762,3,False,,,,,,,,,9,7,13.738372,9,2,0,0.35544753,63.709656,0,0,,0.4755072,0.34083897,0.4094209,0.9049174,-150.55037,12.207802,-52.735535,19.59529,False,78,110.6273718094448,1.7791911,62.178467,20.577711,8,96.34484522307099,15.561754,6.19113,20.378971,8,70.14807191072909,10.369512,6.7648387,20.132856,1.5049884,0,0,0,0,0,0.24611473,-0.19874,0.44485474,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09386402513466,-42.69461165450711,352.89639347028424,16.992135013831735,False,False,0,False,False,False,False,False,False,False,False,0.011947142,5.120267e-05,0.9873005,,,,,,,,,,,,,,,,,,,,,,,0.011062386719676675
1636148068921376768,Gaia DR3 2814893803130094976,2814893803130094976,1526904019,2016.0,346.68997164190336,0.29085347,12.760929566152637,0.27327397,0.14139227605501242,0.339003,0.41708267,1.7859043,1.766829339088778,0.41837835,0.2603231174612122,0.32920584,0.17346422,0.17892654,-0.20005882,-0.09204696,0.073306575,-0.101109006,0.15469627,-0.24842681,-0.14750767,0.17726706,177,0,177,0,-0.18343335,176.0035,0.0,0.0,31,False,1.4866565,,,,,,,,20,13,0.599819,26,7,0,0.071349084,69.811386,0,0,0.9881953,0.0896073,0.18928567,0.110609934,0.757198,-128.32343,-12.985388,-56.455875,22.277016,False,227,324.0588234573882,1.0313864,314.1973,19.410807,25,151.33290573352252,7.1491265,21.168028,19.888708,23,244.26328584777366,8.000054,30.532703,18.77825,1.2207543,0,1,0,1,0,1.1104584,0.47790146,0.6325569,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10094626860587,-42.71170619314412,352.904393575136,16.975986632866224,False,False,0,False,False,False,False,False,False,False,False,1.8206506e-06,1.5120819e-09,0.99999017,,,,,,,,,,,,,,,,,,,,,,,0.011249869107228309
1636148068921376768,Gaia DR3 2814893837492711040,2814893837492711040,586407224,2016.0,346.69564348216255,0.83043206,12.763872167003774,0.80116075,-0.9716510138808042,0.91310394,-1.0641187,0.6081229,0.4828888994333311,1.0414122,0.3696373291189118,1.0033014,0.2250597,0.33521646,-0.39950246,0.039190378,0.23855346,0.10865913,0.33222073,-0.14371113,0.015711479,0.32049838,124,0,124,0,0.21942939,134.52586,1.0087105,0.27558354,31,False,1.5811826,,,,,,,,14,11,1.6567378,14,6,0,0.12129263,68.32261,0,0,1.0114441,0.21398257,0.10158904,0.22787866,0.84311783,-39.52021,-11.517044,44.75491,21.019842,False,123,107.70383269470403,1.0130548,106.315895,20.606789,12,60.65487748148039,4.7157054,12.862312,20.881378,13,57.303232940976216,9.138383,6.27061,20.352448,1.095208,0,0,0,0,0,0.52893066,0.27458954,0.25434113,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10944991453327,-42.712173226077844,352.9109276510999,16.97643858577635,False,False,0,False,False,False,False,False,False,False,False,0.086506024,8.5320785e-08,0.91349393,,,,,,,,,,,,,,,,,,,,,,,0.01134993197984634
1636148068921376768,Gaia DR3 2814893906209318784,2814893906209318784,1757591431,2016.0,346.67650488210666,1.4282068,12.777080537990559,1.3532327,,,,,,,,,-0.11680166,,,,,,,,,,75,0,74,1,0.59243166,75.48607,2.2661624,0.6205116,3,False,,,,,,,,,9,8,4.7403736,9,3,0,0.17965828,60.99097,0,0,,0.2703764,0.25798455,0.28095067,0.7720104,120.067726,-1.0659641,-12.925344,24.773216,False,73,79.67417579972488,1.1838475,67.30104,20.934072,8,42.089128453978525,10.075295,4.1774583,21.278118,9,44.4362167383997,10.828508,4.1036325,20.628553,1.0859898,0,0,0,0,0,0.64956474,0.34404564,0.3055191,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09757962423235,-42.69103672380716,352.8986709381207,16.996071320774618,False,False,0,False,False,False,False,False,False,False,False,0.023267623,0.00010114419,0.9751417,,,,,,,,,,,,,,,,,,,,,,,0.011835693691544635
1636148068921376768,Gaia DR3 2814893871852429056,2814893871852429056,1447277306,2016.0,346.67573662520107,0.40681008,12.775116882503395,0.38744467,0.17175378231540608,0.46557042,0.36891043,2.867264,2.7433935881529155,0.54367137,0.8336630390543506,0.47103333,0.21774754,0.24711221,-0.31003496,-0.09766895,0.056223035,-0.06531794,0.14873251,-0.17184374,-0.15600848,0.2520547,188,0,187,1,0.3490959,198.9492,0.41245353,0.1527516,31,False,1.5055631,,,,,,,,21,13,0.8129355,28,8,0,0.05832064,73.16651,0,0,1.0165112,0.11935704,0.16933988,0.1450463,0.7602138,-105.63681,-21.0782,59.89717,22.168165,False,246,209.133038289958,1.000552,209.01765,19.88631,25,106.46952287791217,6.7245135,15.833045,20.27048,27,145.65000935986816,7.0732746,20.591595,19.339619,1.2055461,0,0,0,0,0,0.9308605,0.38416862,0.5466919,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09529058087563,-42.69229631437014,352.89712345244993,16.99457894701724,False,False,0,False,False,False,False,False,False,False,False,1.0464771e-05,3.7968814e-08,0.99997073,,,,,,,,,,,,,,,,,,,,,,,0.011836501232654572
1636148068921376768,Gaia DR3 2814893910504601472,2814893910504601472,645648555,2016.0,346.6877440122197,0.030661136,12.783833368249583,0.027001688,0.5639014818821266,0.035673637,15.807233,4.6040893,-3.55557523193223,0.039031986,-2.9249826758203277,0.032092553,0.08920597,0.2222755,-0.11827905,-0.1413262,-0.053713005,-0.106944755,0.11511422,-0.13093196,-0.23328261,0.08484994,185,0,182,3,0.33208248,190.55247,0.071956806,0.7611342,31,False,1.5394517,,,,,,,,21,13,0.054871928,27,8,0,0.07565144,71.012856,0,0,1.0158081,0.130001,0.16683689,0.1564272,0.76427376,-104.52164,-20.5951,59.117096,22.12341,False,231,14124.361607314493,5.088733,2775.6145,15.312445,26,7384.227740256743,17.887287,412.8199,15.66778,26,9696.627312388277,14.075127,688.9194,14.781343,1.2093188,0,2,0,1,0,0.88643646,0.35533524,0.5311012,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.11509353006568,-42.691182773095626,352.91200953409304,16.99780982821223,False,False,0,False,False,False,False,False,True,True,False,1.0223246e-13,5.1064627e-13,0.9999792,5465.338,5432.997,5497.4214,3.6545,3.6176,3.6853,-0.915,-0.9375,-0.9087,2547.4084,2470.7927,2643.5923,0.081,0.0596,0.1012,0.0673,0.0495,0.0843,0.0366,0.0269,0.0459,MARCS,0.011937637588267939
1636148068921376768,Gaia DR3 2814893807425358720,2814893807425358720,596145930,2016.0,346.6825917984843,0.18974209,12.760015689492944,0.17832315,-0.3345481210332079,0.21942927,-1.5246285,2.1139033,2.0705443715977903,0.27638704,0.42595010822407475,0.21835323,0.2199714,0.18665874,-0.19947162,-0.17011142,-0.0016653335,-0.17291978,0.06493176,-0.22757354,-0.13920121,0.22852512,186,0,185,1,1.6462752,221.38962,0.13472208,0.062133625,31,False,1.4893246,,,,,,,,21,14,0.40183765,28,7,0,0.05746533,71.240486,0,0,1.0861051,0.11389,0.20587395,0.16226022,0.7230222,-103.47467,-21.428902,-52.511215,23.301126,False,236,601.805633173878,1.2491117,481.7869,18.738726,25,277.4054363471734,8.997163,30.832546,19.230755,25,441.2802395325107,12.189431,36.201874,18.136108,1.1942157,0,1,0,1,0,1.0946465,0.4920292,0.60261726,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09200151599318,-42.70863343833928,352.897125221673,16.978063975116648,False,False,0,False,False,False,False,False,True,False,False,1.9570426e-10,8.975483e-13,0.99999434,4819.103,4782.853,4849.951,4.8612,4.8351,4.8914,-1.8205,-2.0873,-1.5047,1919.1143,1837.3983,1983.6198,0.0006,0.0,0.0025,0.0004,0.0,0.002,0.0002,0.0,0.0011,MARCS,0.012781999859422258
1636148068921376768,Gaia DR3 2814893871849578624,2814893871849578624,668330069,2016.0,346.6735773865086,0.6928282,12.774732702690953,0.7310797,0.7553956256186855,0.8319599,0.90797114,2.798246,2.7643745991772612,0.9242381,-0.4340663860481843,0.9110499,0.21598352,0.2921509,-0.3262857,0.008660854,-0.012705731,0.106776156,0.3554797,-0.22695635,-0.24687971,0.29069883,152,0,149,3,2.2754455,200.35486,2.3788214,2.2784634,31,True,1.5305902,,,,,,,,17,12,1.4790872,20,6,0,0.18292639,67.34385,0,0,1.1346198,0.17844503,0.11215029,0.21835244,0.83577,-101.58579,-32.76443,55.86882,21.392075,False,172,134.1233809344051,1.0178739,131.76817,20.368607,18,59.99191295959069,8.71124,6.886725,20.89331,19,98.58565187541593,10.156145,9.706995,19.763361,1.1823261,0,0,0,0,0,1.1299496,0.524704,0.6052456,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.09258957057858,-42.69149591304144,352.89494733125434,16.99507994322859,False,False,0,False,False,False,False,False,False,False,False,0.001375387,6.233127e-06,0.998613,,,,,,,,,,,,,,,,,,,,,,,0.013790851573878701
1636148068921376768,Gaia DR3 2814893876144835200,2814893876144835200,1404732035,2016.0,346.67339371085075,0.43341213,12.769272290192811,0.40275764,-0.9218169241951031,0.48741543,-1.8912346,2.3458238,2.1445331193881167,0.5586755,0.9507188621850887,0.49743098,0.22048852,0.20508628,-0.33137336,-0.07897836,0.066034965,-0.0327191,0.2004252,-0.16234931,-0.14912787,0.28467438,187,0,187,0,-1.0014558,172.25461,0.0,0.0,31,False,1.4723581,,,,,,,,21,14,0.85137594,27,8,0,0.07456245,69.27551,0,0,0.9461728,0.108656056,0.20512243,0.1547697,0.7265711,-94.69639,-21.463034,-54.26294,23.30514,False,239,197.5338851673142,0.8952713,220.64137,19.948263,24,116.9567986054983,18.360722,6.3699455,20.168478,25,150.4984913412001,11.079321,13.583729,19.304066,1.3539717,0,1,0,1,0,0.8644123,0.22021484,0.64419746,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.08841375774053,-42.69601568749121,352.8924651379576,16.990159258387205,False,False,0,False,False,False,False,False,False,False,False,0.00072168605,6.764822e-06,0.99926394,,,,,,,,,,,,,,,,,,,,,,,0.013926224671741823
1636148068921376768,Gaia DR3 2814893944864349440,2814893944864349440,1673858200,2016.0,346.69910599856894,0.5323292,12.780084224165321,0.619388,0.7616785556017593,0.6274635,1.2139009,1.6478956,1.6475354699211011,0.7848207,0.03444572802598674,0.8597581,0.27544403,0.21939321,-0.20737605,0.043158967,0.019985855,0.21000911,0.50811714,-0.1886111,-0.1568368,0.48460564,169,0,168,1,-0.6155375,162.55199,0.0,0.0,31,False,1.5007342,,,,,,,,19,11,1.4232377,21,6,0,0.09337891,76.35886,0,0,0.96408206,0.13431019,0.21243265,0.17187347,0.7338609,-108.41513,-37.077106,-59.907528,22.226534,False,175,147.08780046094162,1.0112205,145.45572,20.268425,18,66.50626698971492,6.377374,10.428472,20.781385,17,110.39207314754884,7.8294773,14.0995455,19.64055,1.2026718,0,0,0,0,0,1.1408348,0.51296043,0.6278744,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.12511635296713,-42.700269449411415,352.92101744636807,16.989896502550774,False,False,0,False,False,False,False,False,False,False,False,0.0012369637,2.1851675e-07,0.998758,,,,,,,,,,,,,,,,,,,,,,,0.014033527608413475
1636148068921376768,Gaia DR3 2814893841785126272,2814893841785126272,1650586273,2016.0,346.70216341555164,0.08016718,12.771968731927592,0.07206311,-0.09579960785401871,0.09328852,-1.0269175,1.645257,1.6422407368168113,0.10397067,0.09957947824112796,0.08591407,0.12082955,0.21678364,-0.17822783,-0.113933384,-0.024117002,-0.08497368,0.13074563,-0.15198998,-0.21673791,0.12114617,187,0,186,1,-0.8426164,171.8417,0.0,0.0,31,False,1.4651163,,,,,,,,21,13,0.14778168,27,8,0,0.065500036,71.835144,0,0,0.9542279,0.124090746,0.17037278,0.15116897,0.7590955,-103.98594,-20.174112,59.752625,22.16308,False,234,2157.915134520307,2.1500833,1003.6426,17.352282,27,956.217577908931,9.918798,96.40458,17.88715,26,1681.8530880147487,9.210729,182.59718,16.683426,1.222509,0,0,0,0,0,1.2037239,0.53486824,0.66885567,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.12265067792079,-42.708723370900756,352.9204336536546,16.98126863214071,False,False,0,False,False,False,False,False,True,True,False,2.1441652e-11,6.683248e-11,0.99999434,4759.8076,4680.054,4805.719,4.576,4.5333,4.6296,-1.6335,-1.9048,-1.4149,1304.8806,1200.523,1388.5193,0.2067,0.1216,0.2574,0.1634,0.0957,0.2036,0.0887,0.0519,0.1105,MARCS,0.01438204552087008
1636148068921376768,Gaia DR3 2814894112367898368,2814894112367898368,645783502,2016.0,346.6774044299903,0.24067411,12.782834547152405,0.23057443,-0.4072622807760321,0.27944782,-1.4573822,2.3407083,2.3299975462549445,0.31163993,0.2236655921622609,0.26848572,0.2163572,0.2870623,-0.29797426,-0.065148495,0.08766019,-0.048230223,0.19918975,-0.18415189,-0.1306337,0.21756072,173,0,173,0,-1.0143561,156.06358,0.0,0.0,31,False,1.4702327,,,,,,,,20,13,0.46065012,26,7,0,0.050236903,67.58003,0,0,0.9432294,0.15138648,0.15162858,0.15736619,0.76337194,-75.648415,-25.170225,56.55561,22.2439,False,219,423.19835471639993,1.2720616,332.687,19.121006,23,184.8045257395984,10.3532915,17.849833,19.67176,23,316.67063554613463,6.0631495,52.228737,18.496376,1.1849648,0,1,0,1,0,1.1753845,0.55075455,0.62463,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.10277058915443,-42.686641340208,352.90194513101363,17.000977857872755,False,False,0,False,False,False,False,False,False,False,False,4.4794537e-09,5.4585086e-10,0.9999976,,,,,,,,,,,,,,,,,,,,,,,0.014659669390223883
1636148068921376768,Gaia DR3 2814894009288537600,2814894009288537600,1304329980,2016.0,346.6862678942263,0.189898,12.786518426769213,0.17611161,2.8479275583557286,0.2202062,12.933003,61.430454,-35.64037141672663,0.24899241,-50.03463456477933,0.21233903,0.16181675,0.20023872,-0.22373934,-0.09730901,-0.005516989,-0.075797915,0.1419008,-0.14193635,-0.19443779,0.18539782,188,0,187,1,0.32321367,221.53767,0.63948613,1.5876168,95,False,,1.1972749,0.051845208,-0.034989417,0.06750113,0.054683335,-0.07254204,-0.059403,21,13,0.3616993,27,8,0,0.056070067,72.078705,0,0,1.0151843,0.11930227,0.16952969,0.14520207,0.7602976,-105.59642,-21.081392,59.93153,22.177572,False,233,648.2684745664111,1.4740841,439.7771,18.65798,24,134.82065807669593,11.0964985,12.1498375,20.01415,24,840.9878384429243,11.914621,70.58452,17.43592,1.5052537,0,1,0,0,0,2.57823,1.3561707,1.2220592,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.11538866154284,-42.68814390857603,352.91176956564914,17.000847770687812,False,False,0,False,False,False,False,False,True,False,False,1.0478936e-13,5.237608e-13,0.99972606,3341.1445,3319.6455,3357.1072,4.989,4.9652,5.0291,-0.3709,-0.4705,-0.316,323.6322,287.6921,341.1111,0.4961,0.4241,0.5675,0.3199,0.2729,0.3661,0.2055,0.1759,0.2343,MARCS,0.014661292962792042
1636148068921376768,Gaia DR3 2814893940569057408,2814893940569057408,1455923016,2016.0,346.70176574699144,1.424615,12.776939871715191,1.2194014,,,,,,,,,0.30341464,,,,,,,,,,79,0,79,0,0.7581882,82.89117,2.1842697,0.7295375,3,True,,,,,,,,,9,8,3.454103,9,4,0,0.016181648,124.112785,0,0,,0.30779818,0.15408409,0.31231827,0.76351744,-57.935863,-33.2997,52.409626,20.059183,False,78,93.53450466911865,1.4207027,65.836784,20.759937,9,45.31149644870719,7.935491,5.70998,21.19802,9,61.054740115827165,7.9583974,7.671738,20.283598,1.1371871,0,0,0,0,0,0.914423,0.43808365,0.47633934,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,87.12581635627404,-42.704313024137576,352.9221667377563,16.985971325904263,False,False,0,False,False,False,False,False,False,False,False,0.009562235,4.0981515e-05,0.9877676,,,,,,,,,,,,,,,,,,,,,,,0.01487380060588679
